Match_id,Team1,Team2,Venue,Toss_winner,Toss_decision,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
476598,Bangladesh,New Zealand,Shere Bangla National Stadium,Bangladesh,field,Bangladesh,SR Watson,DA Warner,RT Ponting,MJ Clarke,SE Marsh,MEK Hussey,BJ Haddin,MG Johnson,PJ Cummins,DE Bollinger,XJ Doherty
476599,Bangladesh,New Zealand,Shere Bangla National Stadium,New Zealand,field,Bangladesh,WU Tharanga,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,AD Mathews,CKB Kulasekara,KMDN Kulasekara,SL Malinga,BAW Mendis,CRD Fernando
476600,Bangladesh,New Zealand,Shere Bangla National Stadium,Bangladesh,bat,Bangladesh,GC Smith,HM Amla,JH Kallis,JP Duminy,AB de Villiers,F du Plessis,JA Morkel,DW Steyn,LL Tsotsobe,M Morkel,RJ Peterson
489212,West Indies,Pakistan,"""Beausejour Stadium",West Indies,bat,West Indies,GC Smith,AN Petersen,CA Ingram,F du Plessis,JP Duminy,AB de Villiers,JA Morkel,M Morkel,LL Tsotsobe,DW Steyn,RJ Peterson
489213,West Indies,Pakistan,"""Beausejour Stadium",West Indies,bat,Pakistan,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,NLTC Perera,AD Mathews,SL Malinga,KMDN Kulasekara,SMSM Senanayake,HMRKB Herath
489214,West Indies,Pakistan,"""Beausejour Stadium",Pakistan,field,Pakistan,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,AD Mathews,NLTC Perera,KMDN Kulasekara,HMRKB Herath,SMSM Senanayake,SL Malinga
489215,West Indies,Pakistan,"""Kensington Oval",Pakistan,field,Pakistan,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,MEK Hussey,B Lee,DE Bollinger,XJ Doherty,DJ Hussey,MG Johnson,SPD Smith
489216,West Indies,Pakistan,"""Kensington Oval",West Indies,field,West Indies,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,B Lee,DE Bollinger,MG Johnson,XJ Doherty,DJ Hussey,-,-
489217,West Indies,Pakistan,Providence Stadium,Pakistan,bat,West Indies,SR Watson,BJ Haddin,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,SPD Smith,B Lee,MG Johnson,XJ Doherty,DE Bollinger
489220,West Indies,India,"""Queen's Park Oval",West Indies,field,India,SR Watson,SE Marsh,RT Ponting,MJ Clarke,MEK Hussey,DJ Hussey,BJ Haddin,B Lee,DE Bollinger,MG Johnson,XJ Doherty
489221,West Indies,India,"""Queen's Park Oval",West Indies,bat,India,WU Tharanga,KC Sangakkara,DPMD Jayawardene,TM Dilshan,LPC Silva,AD Mathews,BMAJ Mendis,RMS Eranga,SL Malinga,S Prasanna,BAW Mendis
489222,West Indies,India,"""Queen's Park Oval",India,field,India,G Gambhir,SR Tendulkar,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,R Sharma,P Kumar,R Vinay Kumar
489223,West Indies,India,"""Sir Vivian Richards Stadium",India,field,India,V Sehwag,SR Tendulkar,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,Z Khan,P Kumar,R Vinay Kumar
489224,West Indies,India,"""Sir Vivian Richards Stadium",India,field,West Indies,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,HDRL Thirimanne,AD Mathews,KMDN Kulasekara,SMSM Senanayake,SL Malinga,KTGD Prasad
489225,West Indies,India,"""Sabina Park",West Indies,field,West Indies,G Gambhir,V Sehwag,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,Z Khan,R Vinay Kumar,UT Yadav
503363,Bangladesh,Australia,Shere Bangla National Stadium,Bangladesh,field,Australia,G Gambhir,SR Tendulkar,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,IK Pathan,R Vinay Kumar,UT Yadav
503364,Bangladesh,Australia,Shere Bangla National Stadium,Bangladesh,bat,Australia,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,SL Malinga,KMDN Kulasekara,MF Maharoof,AD Mathews,NLTC Perera,HMRKB Herath,-
503365,Bangladesh,Australia,Shere Bangla National Stadium,Australia,bat,Australia,G Gambhir,SR Tendulkar,V Kohli,RG Sharma,SK Raina,MS Dhoni,RA Jadeja,IK Pathan,R Vinay Kumar,Z Khan,UT Yadav
514025,South Africa,Australia,SuperSport Park,South Africa,field,Australia,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,AD Mathews,MF Maharoof,NLTC Perera,KMDN Kulasekara,SL Malinga,HMRKB Herath
514026,South Africa,Australia,St George's Park,South Africa,bat,South Africa,V Sehwag,SR Tendulkar,G Gambhir,V Kohli,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,IK Pathan,P Kumar,UT Yadav
514027,South Africa,Australia,Kingsmead,South Africa,bat,Australia,V Sehwag,SR Tendulkar,G Gambhir,V Kohli,SK Raina,Z Khan,P Kumar,UT Yadav,RA Jadeja,R Ashwin,-
514035,South Africa,Sri Lanka,Boland Park,South Africa,bat,South Africa,MS Wade,DA Warner,SR Watson,PJ Forrest,MEK Hussey,DJ Hussey,DT Christian,JL Pattinson,CJ McKay,XJ Doherty,BW Hilfenhaus
514036,South Africa,Sri Lanka,Buffalo Park,South Africa,field,South Africa,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,WU Tharanga,MF Maharoof,KMDN Kulasekara,KTGD Prasad,HMRKB Herath,SL Malinga
514037,South Africa,Sri Lanka,Chevrolet Park,Sri Lanka,bat,South Africa,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,KMDN Kulasekara,SL Malinga,MF Maharoof,HMRKB Herath,-,-,-
514038,South Africa,Sri Lanka,De Beers Diamond Oval,South Africa,bat,Sri Lanka,DPMD Jayawardene,TM Dilshan,KC Sangakkara,LD Chandimal,HDRL Thirimanne,WU Tharanga,CK Kapugedera,KMDN Kulasekara,MF Maharoof,HMRKB Herath,SL Malinga
514039,South Africa,Sri Lanka,New Wanderers Stadium,Sri Lanka,field,Sri Lanka,HM Amla,GC Smith,JP Duminy,JH Kallis,AB de Villiers,F du Plessis,LL Tsotsobe,M Morkel,DW Steyn,RJ Peterson,-
516206,Sri Lanka,Australia,Pallekele International Cricket Stadium,Sri Lanka,bat,Australia,HM Amla,JH Kallis,F du Plessis,JP Duminy,AB de Villiers,JL Ontong,LL Tsotsobe,DW Steyn,M Morkel,JA Morkel,RJ Peterson
516207,Sri Lanka,Australia,"""Mahinda Rajapaksa International Cricket Stadium",Sri Lanka,bat,Australia,HM Amla,WD Parnell,JA Morkel,F du Plessis,JP Duminy,AB de Villiers,J Botha,LL Tsotsobe,DW Steyn,M de Lange,RJ Peterson
516208,Sri Lanka,Australia,"""Mahinda Rajapaksa International Cricket Stadium",Australia,field,Sri Lanka,AN Cook,C Kieswetter,KP Pietersen,IJL Trott,RS Bopara,JM Bairstow,SR Patel,TT Bresnan,GP Swann,ST Finn,JW Dernbach
516209,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,bat,Australia,PA Patel,AM Rahane,G Gambhir,V Kohli,P Kumar,R Vinay Kumar,UT Yadav,R Ashwin,RA Jadeja,-,-
516210,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,field,Sri Lanka,PA Patel,AM Rahane,G Gambhir,V Kohli,SK Raina,MS Dhoni,RA Jadeja,P Kumar,R Vinay Kumar,UT Yadav,R Ashwin
518956,Australia,India,Melbourne Cricket Ground,India,field,Australia,PA Patel,AM Rahane,G Gambhir,V Kohli,SK Raina,MS Dhoni,P Kumar,R Vinay Kumar,R Ashwin,RA Jadeja,VR Aaron
518957,India,Sri Lanka,Western Australia Cricket Association Ground,Sri Lanka,bat,India,C Kieswetter,AN Cook,IJL Trott,IR Bell,JM Bairstow,RS Bopara,SR Patel,TT Bresnan,GP Swann,SC Meaker,ST Finn
518958,Australia,Sri Lanka,Western Australia Cricket Association Ground,Sri Lanka,field,Australia,SA Fritz,T Chetty,AL Hodgkinson,C Brits,M du Preez,M Kapp,Y van der Westhuizen,D van Niekerk,CL Tryon,S Loubser,S Ismail
518959,Australia,India,Adelaide Oval,Australia,bat,India,AL Hodgkinson,T Chetty,D van Niekerk,M du Preez,C Brits,SA Fritz,M Kapp,K Thomson,CL Tryon,S Loubser,S Ismail
518960,India,Sri Lanka,Adelaide Oval,Sri Lanka,bat,draw,CM Edwards,DN Wyatt,SJ Taylor,LS Greenway,A Brindle,HC Knight,JL Gunn,GA Elwiss,D Hazell,LA Marsh,-
518961,Australia,Sri Lanka,Sydney Cricket Ground,Australia,bat,Sri Lanka,Mohammad Hafeez,Imran Farhat,Younis Khan,Sarfraz Ahmed,Umar Gul,Aizaz Cheema,Abdul Razzaq,Shahid Afridi,Saeed Ajmal,-,-
518962,Australia,India,"""Brisbane Cricket Ground",Australia,bat,Australia,Mohammad Hafeez,Younis Khan,Misbah-ul-Haq,Imran Farhat,Umar Akmal,Abdul Razzaq,Sarfraz Ahmed,Umar Gul,Shahid Afridi,Saeed Ajmal,Aizaz Cheema
518964,Australia,Sri Lanka,Bellerive Oval,Australia,bat,Sri Lanka,WU Tharanga,KC Sangakkara,TM Dilshan,LD Chandimal,DPMD Jayawardene,AD Mathews,SL Malinga,BMAJ Mendis,NLTC Perera,S Prasanna,CRD Fernando
518965,Australia,India,Sydney Cricket Ground,Australia,bat,Australia,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,AD Mathews,BMAJ Mendis,NLTC Perera,S Prasanna,SL Malinga,CRD Fernando
518966,India,Sri Lanka,Bellerive Oval,India,field,India,Mohammad Hafeez,Asad Shafiq,Younis Khan,Misbah-ul-Haq,Shoaib Malik,Umar Akmal,Shahid Afridi,Sohail Tanvir,Saeed Ajmal,Umar Gul,Junaid Khan
518967,Australia,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,bat,Sri Lanka,Mohammad Hafeez,Imran Farhat,Asad Shafiq,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shoaib Malik,Shahid Afridi,Umar Gul,Saeed Ajmal,Wahab Riaz
518968,Australia,Sri Lanka,"""Brisbane Cricket Ground",Australia,bat,Australia,Mohammad Hafeez,Imran Farhat,Azhar Ali,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Abdur Rehman,Umar Gul,Saeed Ajmal,Aizaz Cheema
518969,Australia,Sri Lanka,Adelaide Oval,Australia,bat,Sri Lanka,AN Cook,KP Pietersen,EJG Morgan,JM Anderson,ST Finn,SCJ Broad,GP Swann,SR Patel,RS Bopara,-,-
518970,Australia,Sri Lanka,Adelaide Oval,Sri Lanka,field,Australia,AN Cook,IJL Trott,KP Pietersen,EJG Morgan,JC Buttler,C Kieswetter,SR Patel,TT Bresnan,ST Finn,JW Dernbach,DR Briggs
520600,New Zealand,South Africa,Westpac Stadium,New Zealand,bat,South Africa,Tamim Iqbal,Naeem Islam,Imrul Kayes,Mohammad Ashraful,Shakib Al Hasan,Mushfiqur Rahim,Alok Kapali,Nasir Hossain,Abdur Razzak,Shafiul Islam,Rubel Hossain
520601,New Zealand,South Africa,McLean Park,South Africa,field,South Africa,LMP Simmons,DP Hyatt,MN Samuels,DM Bravo,R Rampaul,KAJ Roach,AD Russell,DJG Sammy,D Bishoo,KA Pollard,-
520602,New Zealand,South Africa,Eden Park,South Africa,field,South Africa,Tamim Iqbal,Imrul Kayes,Shahriar Nafees,Mushfiqur Rahim,Shafiul Islam,Nazmul Hossain,Nasir Hossain,Shakib Al Hasan,Suhrawadi Shuvo,-,-
521218,India,England,"""Rajiv Gandhi International Stadium",India,bat,India,RJ Nicol,KS Williamson,BB McCullum,DL Vettori,JDP Oram,LRPL Taylor,JEC Franklin,TG Southee,NL McCullum,KD Mills,AF Milne
521219,India,England,Feroz Shah Kotla,England,bat,India,C Kieswetter,AD Hales,LJ Wright,EJG Morgan,JM Bairstow,JC Buttler,TT Bresnan,SCJ Broad,GP Swann,ST Finn,JW Dernbach
521220,India,England,"""Punjab Cricket Association Stadium",England,bat,India,SR Taylor,JB Nero,SF Daley,A Mohammed,SL Quintyne,SA Campbelle,-,-,-,-,-
521221,India,England,Wankhede Stadium,England,bat,India,S Naik,PG Raut,M Raj,H Kaur,J Goswami,R Malhotra,A Sharma,N Niranjana,AA Patil,MR Meshram,RK Parwin
521222,India,England,Eden Gardens,England,field,India,C Kieswetter,AD Hales,RS Bopara,EJG Morgan,JC Buttler,ST Finn,JW Dernbach,SCJ Broad,GP Swann,SR Patel,-
530427,Pakistan,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,bat,Pakistan,LMP Simmons,DR Smith,D Ramdin,MN Samuels,DJ Bravo,KA Pollard,DJG Sammy,AD Russell,DM Bravo,R Rampaul,SP Narine
530428,Pakistan,Sri Lanka,Dubai International Cricket Stadium,Sri Lanka,bat,Sri Lanka,AN Cook,IR Bell,IJL Trott,RS Bopara,JM Anderson,ST Finn,TT Bresnan,GP Swann,SCJ Broad,-,-
530429,Pakistan,Sri Lanka,Dubai International Cricket Stadium,Pakistan,bat,Pakistan,SR Watson,DA Warner,GJ Bailey,MJ Clarke,DJ Hussey,SPD Smith,MS Wade,B Lee,CJ McKay,PJ Cummins,XJ Doherty
530430,Pakistan,Sri Lanka,Sharjah Cricket Stadium,Pakistan,bat,Pakistan,AN Cook,IR Bell,IJL Trott,RS Bopara,EJG Morgan,C Kieswetter,ST Finn,JW Dernbach,TT Bresnan,SCJ Broad,GP Swann
530431,Pakistan,Sri Lanka,Sheikh Zayed Stadium,Sri Lanka,bat,Pakistan,AN Cook,IR Bell,IJL Trott,RS Bopara,JM Anderson,ST Finn,TT Bresnan,SCJ Broad,SR Patel,-,-
531631,England,Pakistan,Sheikh Zayed Stadium,England,bat,England,AN Cook,IR Bell,IJL Trott,RS Bopara,EJG Morgan,JM Anderson,ST Finn,SCJ Broad,JC Tredwell,SR Patel,-
531632,England,Pakistan,Sheikh Zayed Stadium,England,bat,England,AN Cook,IJL Trott,IR Bell,RS Bopara,EJG Morgan,C Kieswetter,SR Patel,TT Bresnan,GP Swann,JM Anderson,ST Finn
531633,England,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,England,AN Cook,IR Bell,IJL Trott,RS Bopara,EJG Morgan,C Kieswetter,SR Patel,JC Tredwell,JM Anderson,ST Finn,JW Dernbach
531634,England,Pakistan,Dubai International Cricket Stadium,Pakistan,bat,England,AN Cook,IR Bell,IJL Trott,RS Bopara,EJG Morgan,C Kieswetter,ST Finn,JM Anderson,JW Dernbach,SR Patel,JC Tredwell
531983,Bangladesh,West Indies,Shere Bangla National Stadium,Bangladesh,field,West Indies,HM Amla,GC Smith,F du Plessis,D Elgar,AB de Villiers,DW Steyn,RJ Peterson,M Morkel,WD Parnell,JP Duminy,-
531984,Bangladesh,West Indies,Shere Bangla National Stadium,Bangladesh,bat,West Indies,Tamim Iqbal,Nazimuddin,Jahurul Islam,Mushfiqur Rahim,Shakib Al Hasan,Mahmudullah,Nasir Hossain,Abdur Razzak,Mashrafe Mortaza,Shafiul Islam,Shahadat Hossain
531985,Bangladesh,West Indies,Zahur Ahmed Chowdhury Stadium,Bangladesh,field,Bangladesh,Mohammad Hafeez,Nasir Jamshed,Younis Khan,Misbah-ul-Haq,Umar Akmal,Hammad Azam,Umar Gul,Aizaz Cheema,Saeed Ajmal,Shahid Afridi,-
533280,New Zealand,Pakistan,Pallekele International Cricket Stadium,Pakistan,bat,Pakistan,Tamim Iqbal,Nazimuddin,Jahurul Islam,Mushfiqur Rahim,Shakib Al Hasan,Nasir Hossain,Mahmudullah,Mashrafe Mortaza,Nazmul Hossain,Shahadat Hossain,Abdur Razzak
533281,England,India,R Premadasa Stadium,England,field,India,PA Patel,V Sehwag,G Gambhir,V Kohli,RG Sharma,SK Raina,RA Jadeja,R Ashwin,R Vinay Kumar,VR Aaron,UT Yadav
534208,England,West Indies,Trent Bridge,West Indies,bat,England,PA Patel,V Sehwag,G Gambhir,V Kohli,RG Sharma,SK Raina,RA Jadeja,R Vinay Kumar,UT Yadav,VR Aaron,R Ashwin
534209,England,West Indies,The Rose Bowl,West Indies,field,England,PA Patel,V Sehwag,G Gambhir,V Kohli,RG Sharma,SK Raina,RA Jadeja,R Ashwin,R Vinay Kumar,A Mithun,UT Yadav
534210,England,West Indies,Kennington Oval,England,field,England,LMP Simmons,KOA Powell,MN Samuels,DP Hyatt,D Ramdin,KA Pollard,AD Russell,DJG Sammy,R Rampaul,KAJ Roach,SP Narine
534215,England,Australia,Lord's,Australia,field,England,LMP Simmons,MN Samuels,KOA Powell,JN Mohammed,D Ramdin,KA Pollard,AD Russell,DJG Sammy,SP Narine,KAJ Roach,A Martin
534216,England,Australia,Kennington Oval,Australia,bat,England,Naeem Islam,Imrul Kayes,Alok Kapali,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Nasir Hossain,Farhad Reza,Abdur Razzak,Shafiul Islam,Rubel Hossain
534218,England,Australia,Riverside Ground,England,field,England,Mohammad Hafeez,Imran Farhat,Younis Khan,Misbah-ul-Haq,Sarfraz Ahmed,Umar Akmal,Shahid Afridi,Umar Gul,Shoaib Malik,Saeed Ajmal,Aizaz Cheema
534219,England,Australia,Old Trafford,England,field,England,Tamim Iqbal,Imrul Kayes,Shahriar Nafees,Mushfiqur Rahim,Shakib Al Hasan,Nasir Hossain,Mahmudullah,Abdur Razzak,Elias Sunny,Shafiul Islam,Rubel Hossain
534229,England,South Africa,The Rose Bowl,South Africa,bat,South Africa,Tamim Iqbal,Mahmudullah,Shahriar Nafees,Mushfiqur Rahim,Shakib Al Hasan,Nasir Hossain,Alok Kapali,Farhad Reza,Elias Sunny,Abdur Razzak,Shafiul Islam
534230,England,South Africa,Kennington Oval,South Africa,bat,England,KOA Powell,J Charles,MN Samuels,DM Bravo,DJ Bravo,KA Pollard,CS Baugh,AD Russell,DJG Sammy,SP Narine,KAJ Roach
534231,England,South Africa,Lord's,England,field,England,KOA Powell,MN Samuels,J Charles,DM Bravo,DJ Bravo,KA Pollard,CS Baugh,KAJ Roach,DJG Sammy,AD Russell,SP Narine
534232,England,South Africa,Trent Bridge,England,bat,South Africa,KOA Powell,J Charles,MN Samuels,DM Bravo,DJ Bravo,KA Pollard,CS Baugh,AD Russell,DJG Sammy,SP Narine,KAJ Roach
535794,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,field,Pakistan,SR Watson,DA Warner,PJ Forrest,GJ Bailey,MEK Hussey,DJ Hussey,MS Wade,B Lee,CJ McKay,XJ Doherty,BW Hilfenhaus
535796,Pakistan,Sri Lanka,Shere Bangla National Stadium,Sri Lanka,bat,Pakistan,J Charles,MN Samuels,AB Barath,DM Bravo,DJ Bravo,KA Pollard,CS Baugh,AD Russell,DJG Sammy,SP Narine,KAJ Roach
535799,Bangladesh,Sri Lanka,Shere Bangla National Stadium,Bangladesh,field,Bangladesh,PG Raut,MR Meshram,M Raj,H Kaur,V Krishnamurthy,S Naik,J Goswami,N Niranjana,A Sharma,G Sultana,A Das
536929,India,West Indies,Barabati Stadium,India,field,India,CM Edwards,TT Beaumont,SJ Taylor,A Brindle,HC Knight,JL Gunn,LA Marsh,DN Wyatt,KH Brunt,D Hazell,GA Elwiss
536930,India,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,field,India,CM Edwards,TT Beaumont,SJ Taylor,LS Greenway,A Brindle,LA Marsh,HC Knight,JL Gunn,DN Wyatt,KH Brunt,GA Elwiss
536931,India,West Indies,"""Sardar Patel Stadium",India,field,West Indies,CM Edwards,TT Beaumont,SJ Taylor,LS Greenway,A Brindle,HC Knight,KH Brunt,GA Elwiss,JL Gunn,HL Colvin,DN Wyatt
536932,India,West Indies,Holkar Cricket Stadium,India,bat,India,LMP Simmons,CH Gayle,DR Smith,R Rampaul,AD Russell,SP Narine,DJ Bravo,MN Samuels,DJG Sammy,-,-
536933,India,West Indies,"""MA Chidambaram Stadium",India,bat,India,RJ Nicol,MJ Guptill,DR Flynn,KS Williamson,TWM Latham,BJ Watling,TG Southee,NL McCullum,JDP Oram,KD Mills,TS Nethula
538068,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Pakistan,J Charles,CH Gayle,DR Smith,MN Samuels,DJ Bravo,KA Pollard,D Ramdin,DJG Sammy,AD Russell,SP Narine,R Rampaul
538069,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,bat,Pakistan,RJ Nicol,MJ Guptill,BB McCullum,LRPL Taylor,KS Williamson,TWM Latham,NL McCullum,JDP Oram,DAJ Bracewell,TG Southee,TA Boult
538070,Bangladesh,Pakistan,Shere Bangla National Stadium,Pakistan,bat,Pakistan,RJ Nicol,BB McCullum,MJ Guptill,LRPL Taylor,KS Williamson,DR Flynn,TWM Latham,AM Ellis,KD Mills,TG Southee,TA Boult
538071,Bangladesh,Pakistan,Zahur Ahmed Chowdhury Stadium,Pakistan,bat,Pakistan,Mohammad Hafeez,Azhar Ali,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Umar Gul,Sohail Tanvir,Mohammad Sami,Saeed Ajmal,-
540168,West Indies,Australia,"""Arnos Vale Ground",Australia,bat,Australia,Mohammad Hafeez,Azhar Ali,Younis Khan,Misbah-ul-Haq,Umar Akmal,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Umar Gul,Saeed Ajmal,Rahat Ali
540169,West Indies,Australia,"""Arnos Vale Ground",West Indies,field,West Indies,Mohammad Hafeez,Asad Shafiq,Azhar Ali,Misbah-ul-Haq,Umar Akmal,Younis Khan,Shahid Afridi,Sarfraz Ahmed,Sohail Tanvir,Umar Gul,Saeed Ajmal
540170,West Indies,Australia,"""Arnos Vale Ground",Australia,bat,draw,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,AD Mathews,NLTC Perera,HDRL Thirimanne,BMAJ Mendis,KMDN Kulasekara,SL Malinga
540171,West Indies,Australia,"""Beausejour Stadium",Australia,field,West Indies,WU Tharanga,TM Dilshan,KC Sangakkara,LD Chandimal,DPMD Jayawardene,AD Mathews,HDRL Thirimanne,NLTC Perera,HMRKB Herath,SL Malinga,KMDN Kulasekara
540172,West Indies,Australia,"""Beausejour Stadium",West Indies,field,Australia,WU Tharanga,TM Dilshan,LD Chandimal,SL Malinga,I Udana,NLTC Perera,AD Mathews,HMRKB Herath,-,-,-
560923,West Indies,New Zealand,"""Sabina Park",West Indies,field,West Indies,G Gambhir,V Sehwag,V Kohli,MS Dhoni,RG Sharma,SK Raina,IK Pathan,Z Khan,AB Dinda,R Sharma,R Ashwin
560924,West Indies,New Zealand,"""Sabina Park",New Zealand,field,West Indies,G Gambhir,V Kohli,V Sehwag,RG Sharma,MK Tiwary,SK Raina,Z Khan,IK Pathan,AB Dinda,R Ashwin,-
560925,West Indies,New Zealand,"""Warner Park",West Indies,field,New Zealand,WU Tharanga,TM Dilshan,HDRL Thirimanne,LD Chandimal,AD Mathews,CK Kapugedera,BMAJ Mendis,NLTC Perera,SMSM Senanayake,SL Malinga,N Pradeep
560926,West Indies,New Zealand,"""Warner Park",West Indies,bat,West Indies,AM Rahane,G Gambhir,V Kohli,Yuvraj Singh,SK Raina,MS Dhoni,RA Jadeja,R Ashwin,B Kumar,AB Dinda,I Sharma
560927,West Indies,New Zealand,"""Warner Park",West Indies,bat,West Indies,AN Cook,IR Bell,KP Pietersen,JE Root,EJG Morgan,C Kieswetter,SR Patel,CR Woakes,JC Tredwell,ST Finn,JW Dernbach
562439,Sri Lanka,Pakistan,Pallekele International Cricket Stadium,Sri Lanka,bat,Pakistan,G Gambhir,AM Rahane,V Kohli,Yuvraj Singh,MS Dhoni,B Kumar,Mohammed Shami,I Sharma,RA Jadeja,R Ashwin,SK Raina
562440,Sri Lanka,Pakistan,Pallekele International Cricket Stadium,Sri Lanka,bat,Sri Lanka,G Gambhir,RG Sharma,V Kohli,Yuvraj Singh,SK Raina,MS Dhoni,RA Jadeja,B Kumar,Mohammed Shami,I Sharma,R Ashwin
562441,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,draw,AN Cook,IR Bell,KP Pietersen,JE Root,EJG Morgan,ST Finn,TT Bresnan,CR Woakes,JC Tredwell,SR Patel,-
562442,Sri Lanka,Pakistan,R Premadasa Stadium,Sri Lanka,bat,Sri Lanka,L Ronchi,KS Williamson,LRPL Taylor,MJ Guptill,GD Elliott,BB McCullum,JEC Franklin,MJ McClenaghan,KD Mills,TG Southee,NL McCullum
562443,Sri Lanka,Pakistan,R Premadasa Stadium,Pakistan,bat,Sri Lanka,AN Cook,IR Bell,JE Root,IJL Trott,EJG Morgan,JC Buttler,CR Woakes,TT Bresnan,GP Swann,JM Anderson,JW Dernbach
564781,Sri Lanka,India,"""Mahinda Rajapaksa International Cricket Stadium",India,bat,India,KP Pietersen,MA Carberry,IJL Trott,JE Root,EJG Morgan,RS Bopara,JC Buttler,BA Stokes,JC Tredwell,ST Finn,WB Rankin
564782,Sri Lanka,India,"""Mahinda Rajapaksa International Cricket Stadium",India,bat,Sri Lanka,MA Carberry,KP Pietersen,IJL Trott,JE Root,EJG Morgan,RS Bopara,JC Buttler,BA Stokes,JC Tredwell,ST Finn,WB Rankin
564783,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,bat,India,MA Carberry,KP Pietersen,JE Root,EJG Morgan,LJ Wright,RS Bopara,JC Buttler,BA Stokes,CJ Jordan,JC Tredwell,WB Rankin
564784,Sri Lanka,India,R Premadasa Stadium,Sri Lanka,bat,India,AN Cook,IR Bell,IJL Trott,JE Root,EJG Morgan,JM Anderson,ST Finn,SCJ Broad,JC Tredwell,RS Bopara,-
564785,Sri Lanka,India,Pallekele International Cricket Stadium,India,bat,India,RG Sharma,S Dhawan,V Kohli,SK Raina,B Kumar,UT Yadav,I Sharma,RA Jadeja,MS Dhoni,R Ashwin,-
565812,India,England,Saurashtra Cricket Association Stadium,England,bat,England,RJ Nicol,BJ Watling,KS Williamson,BB McCullum,GD Elliott,JEC Franklin,JDS Neesham,NL McCullum,KD Mills,MJ McClenaghan,MJ Guptill
565813,India,England,Nehru Stadium,India,bat,India,Q de Kock,GC Smith,CA Ingram,F du Plessis,F Behardien,DA Miller,R McLaren,RK Kleinveldt,RJ Peterson,M Morkel,LL Tsotsobe
565814,India,England,JSCA International Stadium Complex,India,field,India,Q de Kock,GC Smith,CA Ingram,F du Plessis,F Behardien,DA Miller,R McLaren,RK Kleinveldt,AM Phangiso,DW Steyn,LL Tsotsobe
565815,India,England,"""Punjab Cricket Association Stadium",India,field,India,Mohammad Hafeez,Nasir Jamshed,Younis Khan,Asad Shafiq,Misbah-ul-Haq,Shoaib Malik,Kamran Akmal,Shahid Afridi,Umar Gul,Saeed Ajmal,Junaid Khan
565816,India,England,Himachal Pradesh Cricket Association Stadium,England,field,England,Nasir Jamshed,Mohammad Hafeez,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Shoaib Malik,Mohammad Irfan,Junaid Khan,Saeed Ajmal,Umar Gul,Shahid Afridi
566923,England,New Zealand,Lord's,New Zealand,field,New Zealand,Nasir Jamshed,Mohammad Hafeez,Kamran Akmal,Younis Khan,Misbah-ul-Haq,Shoaib Malik,Shahid Afridi,Wahab Riaz,Saeed Ajmal,Junaid Khan,Mohammad Irfan
